เลขบัญชี,ชื่อบัญชี,รหัสลูกค้า,จำนวน,ปริมาณ,เลขที่เอกสาร,code,ชื่อผู้ขาย,รายละเอียด,รหัส,ชื่อ,เลขที่ใบกำกับ,codeid,วันที่,comment,predpt_name,vchno,vchdate,costcode,DR_amt,CR_amt
5100001,ค่าผลิตและค่าอุปกรณ์,B0502021,9,-15000.0,QT21120045,2572.0,นาย นพดล   ภักดียุทธ,,2021B05,,,,,,Earth Merchandiser Program 16 Mar - 15 Apr 22,JV2022030058,44651,C100001,4166.67,0
5100001,ค่าผลิตและค่าอุปกรณ์,46702022,8,-6000.0,QT22030086,1763.0,บริษัท อีเล็ฟแว่น คัลเลอร์ส จำกัด,,2022467,,,,,,"Smooth E PC Permanent & Weekend, Merchandiser BKK UPC (16 Mar-15 Apr 22)",JV2022030058,44651,C100001,43902,0
5100001,ค่าผลิตและค่าอุปกรณ์,46002022,9,-16200.0,QT22020073,880.0,บริษัท โครงสร้าง (ประเทศไทย) จำกัด,,2022460,,,,,,Lactasoy Merchandiser at UPC 1-31 Mar 2022,JV2022030058,44651,C100001,7784,0
5100001,ค่าผลิตและค่าอุปกรณ์,46702022,8,-1460.0,QT22030086,1459.0,บริษัท แอ็คชั่น พริ้นติ้ง จำกัด,,2022467,,,,,,Cetaphil Booth AAIAT 30 Mar - 1 Apr 2022,JV2022030058,44651,C100001,4800,0
5100001,ค่าผลิตและค่าอุปกรณ์,47102022,8,-5800.0,QT22040024,2088.0,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์,,2022471,,,,,,Malee Merchandiser & CVS 16 Mar-15 Apr 22,JV2022030071,44651,C100001,0.12,0
5100001,ค่าผลิตและค่าอุปกรณ์,48702022,8,-23200.0,QT22040037,2088.0,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์,,2022487,,,,,,Smooth E Merchandiser Nationwide CVS Program (16 Mar - 15 Apr 22),JV2022030071,44651,C100001,438,0
5100001,ค่าผลิตและค่าอุปกรณ์,48602022,8,-11600.0,QT22040038,2088.0,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์,,2022486,,,,,,Cetaphil Booth AAIAT 30 Mar - 1 Apr 2022,APO2022040055,44652,C100001,2400,0
5100001,ค่าผลิตและค่าอุปกรณ์,48802022,8,-34800.0,QT22040040,2088.0,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์,,2022488,,,,,,PG Darlie MT 45 Stores BKK 2022,APO2022040059,44654,C100001,4900,0
5100001,ค่าผลิตและค่าอุปกรณ์,47102022,8,-3200.0,QT22040024,1763.0,บริษัท อีเล็ฟแว่น คัลเลอร์ส จำกัด,,2022471,,,,,,PG Darlie MT 45 Stores BKK 2022,APO2022040059,44654,C100001,700,0
5100001,ค่าผลิตและค่าอุปกรณ์,46102022,8,-9700.0,QT22040018,2088.0,ห้างหุ้นส่วนจำกัด มีเดีย พีอาร์,,2022461,,,,,,PG Darlie MT 45 Stores BKK 2022,APO2022040059,44654,C100001,1400,0
5100001,ค่าผลิตและค่าอุปกรณ์,B0502021,9,-12800.0,QT21120045,541.0,บริษัท ยู โปรดักชั่น จำกัด,,2021B05,,,,,,PG Darlie MT 45 Stores BKK 2022,APO2022040059,44654,C100001,2100,0
5100001,ค่าผลิตและค่าอุปกรณ์,46602022,9,-27600.0,QT22030070,541.0,บริษัท ยู โปรดักชั่น จำกัด,,2022466,,,,,,PG Darlie MT 45 Stores BKK 2022,APO2022040059,44654,C100001,5600,0
5100001,ค่าผลิตและค่าอุปกรณ์,46602022,9,-10800.0,QT22030070,541.0,บริษัท ยู โปรดักชั่น จำกัด,,2022466,,,,,,PG Darlie MT 45 Stores BKK 2022,APO2022040059,44654,C100001,700,0
5100001,ค่าผลิตและค่าอุปกรณ์,46002022,9,-4705.0,QT22020073,555.0,ห้างหุ้นส่วนจำกัด อาลาดิน ฟลอริ่ง,,2022460,,,,,,PG Darlie MT 45 Stores BKK 2022,APO2022040059,44654,C100001,7000,0
5100001,ค่าผลิตและค่าอุปกรณ์,46002022,9,-2000.0,QT22020073,548.0,บริษัท บี เจ วอล์คกี้ ทอล์คกี้ จำกัด,,2022460,,,,,,PG Darlie MT 45 Stores BKK 2022,APO2022040059,44654,C100001,5600,0
5100001,ค่าผลิตและค่าอุปกรณ์,46002022,9,-3500.0,QT22020073,880.0,บริษัท โครงสร้าง (ประเทศไทย) จำกัด,,2022460,,,,,,PG Darlie MT 45 Stores BKK 2022,APO2022040059,44654,C100001,4900,0
5100001,ค่าผลิตและค่าอุปกรณ์,54602022,9,99.0,QT22040081,2138.0,บริษัท เคียวเซร่า ด็อคคิวเม้นท์ โซลูชั่นส์ (ประเทศไทย) จำกัด,,2022546,,,,,,PG Darlie MT 45 Stores BKK 2022,APO2022040059,44654,C100001,5600,0
5100001,ค่าผลิตและค่าอุปกรณ์,60902022,9,66.0,QT21050060.9,2138.0,บริษัท เคียวเซร่า ด็อคคิวเม้นท์ โซลูชั่นส์ (ประเทศไทย) จำกัด,,2022609,,,,,,PG Darlie MT 45 Stores BKK 2022,APO2022040059,44654,C100001,6300,0
5100001,ค่าผลิตและค่าอุปกรณ์,52502022,10,370.4,QT22040067,2138.0,บริษัท เคียวเซร่า ด็อคคิวเม้นท์ โซลูชั่นส์ (ประเทศไทย) จำกัด,,2022525,,,,,,Hygiene Booth Caravan Roadshow March 2022,APS2022040045,44670,C100001,11200,0
5100001,ค่าผลิตและค่าอุปกรณ์,52602022,10,26.48,QT22040068,2138.0,บริษัท เคียวเซร่า ด็อคคิวเม้นท์ โซลูชั่นส์ (ประเทศไทย) จำกัด,,2022526,,,,,,Hygiene Booth Caravan Roadshow April 2022,APS2022040264,44671,C100001,13500,0
5100001,ค่าผลิตและค่าอุปกรณ์,49102022,9,831.78,QT22040034,1263.0,ห้างหุ้นส่วนจำกัด เครือเจริญ ซัพพลาย,,2022491,,,,,,Earth Merchandiser Program 1-15 Jan 22,JV2022040014,44676,C100001,0,40
5100001,ค่าผลิตและค่าอุปกรณ์,64502022,9,1738.0,QT22050050,2323.0,บริษัท กล่องพัสดุรามอินทรา จำกัด,"ค่ากล่องไปรษณีย์ B,เทปใส,บับเบิ้ล,ถุงซิปล็อค ส่งของวันที่ 1/06/2022",2022645,บริษัท กล่องพัสดุรามอินทรา จำกัด,P/O : PO2022050049,2323.0,08-06-22,อุปกรณ์-unit,Vixol Event 2022,APS2022040109,44677,C100001,15000,0
5100001,ค่าผลิตและค่าอุปกรณ์,64502022,9,1378.0,QT22050050,2323.0,บริษัท กล่องพัสดุรามอินทรา จำกัด,"ค่ากล่องไปรษณีย์ B,เทปใส,บับเบิ้ล,ถุงซิปล็อค ส่งของวันที่ 1/06/2022",2022645,บริษัท กล่องพัสดุรามอินทรา จำกัด,P/O : PO2022050049,2323.0,08-06-22,อุปกรณ์-unit,KOE Tipco 21 Mar - 20 April 22,APO2022040268,44678,C100001,15750,0
5100001,ค่าผลิตและค่าอุปกรณ์,59802022,8,6000.0,QT22040088,1667.0,ห้างหุ้นส่วนจำกัด วิน ไฮ-เทค เซ็นเตอร์, ค่าบริการเครื่องแคชเชียร์ วันที่ 06/06/2565,2022598,ห้างหุ้นส่วนจำกัด วิน ไฮ-เทค เซ็นเตอร์,WO2022050109,1667.0,06-06-22,ค่าเช่า-,KOE Tipco 21 Mar - 20 April 22,APO2022040270,44678,C100001,4750,0
5100001,ค่าผลิตและค่าอุปกรณ์,59802022,8,800.0,QT22040088,1667.0,ห้างหุ้นส่วนจำกัด วิน ไฮ-เทค เซ็นเตอร์, ค่าบริการเครื่องแคชเชียร์ วันที่ 06/06/2565,2022598,ห้างหุ้นส่วนจำกัด วิน ไฮ-เทค เซ็นเตอร์,WO2022050109,1667.0,06-06-22,ค่าเช่า-,KOE Tipco 21 Mar - 20 April 22,APO2022040272,44678,C100001,900,0
5100001,ค่าผลิตและค่าอุปกรณ์,64602022,9,34500.0,QT21120002.1,1603.0,บริษัท เวิร์คกรุ๊ป เทค จำกัด, ค่าเช่า Notebook งานวันที่ 7-15 Jun,2022646,บริษัท เวิร์คกรุ๊ป เทค จำกัด,WO2022060017,1603.0,08-06-22,ค่าเช่า-,KOE Tipco 21 Mar - 20 April 22,JV2022040019,44678,C100001,0,9000
5100001,ค่าผลิตและค่าอุปกรณ์,59402022,12,3600.0,QT22040085.1,2715.0,คุณ ดาริญ บวรสิน,ค่ากล่องโฟม 30 ใบ ส่งของ7/6/65,2022594,คุณ ดาริญ บวรสิน,P/O : PO2022050041,2715.0,07-06-22,อุปกรณ์-unit,Lactasoy Merchandiser at UPC 1-31 Mar 2022,APO2022040283,44679,C100001,8078,0
5100001,ค่าผลิตและค่าอุปกรณ์,69402022,10,84550.0,QT22060009,2835.0,ห้างหุ้นส่วนจำกัด เซ็ทสแควร์, ค่าผลิตกล่อง Lucky draw ส่งมอบงานวันที่ 10/6/2022,2022694,ห้างหุ้นส่วนจำกัด เซ็ทสแควร์,WO2022060016,2835.0,10-06-22,ค่าผลิตอุปกรณ์,Lactasoy Merchandiser at UPC 1-31 Mar 2022,APO2022040283,44679,C100001,6924,0
5100001,ค่าผลิตและค่าอุปกรณ์,69902022,10,220.0,QT22040016,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่า Aroma กรรไกร 4 ชิ้น / ค่าเทปเยื่อกาว 2 หน้า 3 ม้วน ส่งสินค้า9/6/65,2022699,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022060005,971.0,22-08-22,อุปกรณ์-unit,SK-II Outreach FY2122 (Apr 22),APO2022040286,44679,C100001,14000,0
5100001,ค่าผลิตและค่าอุปกรณ์,69902022,10,78.0,QT22040016,971.0,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,ค่า Aroma กรรไกร 4 ชิ้น / ค่าเทปเยื่อกาว 2 หน้า 3 ม้วน ส่งสินค้า9/6/65,2022699,บริษัท ลีเรคโก (ประเทศไทย) จำกัด,P/O : PO2022060005,971.0,22-08-22,อุปกรณ์-unit,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,46002022,9,370.8,QT22020073,2323.0,บริษัท กล่องพัสดุรามอินทรา จำกัด,ค่ากล่องไปรษณีย์ จำนวน 90 ใบ ส่งของ9/6/65,2022460,บริษัท กล่องพัสดุรามอินทรา จำกัด,P/O : PO2022060012,2323.0,15-06-22,อุปกรณ์-unit,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,69802022,10,500.0,QT22060014,2323.0,บริษัท กล่องพัสดุรามอินทรา จำกัด,ค่าเทปใส 100 หลา 20 ม้วน ส่งของ9/6/65,2022698,บริษัท กล่องพัสดุรามอินทรา จำกัด,P/O : PO2022060007,2323.0,15-06-22,อุปกรณ์-unit,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,69902022,10,337.5,QT22040016,2323.0,บริษัท กล่องพัสดุรามอินทรา จำกัด,ค่ากล่องไปรษณีย์เบอร์ H 300 ใบ / เทปใส 100 หลา/ ถุงซิป 1 kg ส่งของ9/6/65,2022699,บริษัท กล่องพัสดุรามอินทรา จำกัด,P/O : PO2022060006,2323.0,15-06-22,อุปกรณ์-unit,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,69902022,10,2295.0,QT22040016,2323.0,บริษัท กล่องพัสดุรามอินทรา จำกัด,ค่ากล่องไปรษณีย์เบอร์ H 300 ใบ / เทปใส 100 หลา/ ถุงซิป 1 kg ส่งของ9/6/65,2022699,บริษัท กล่องพัสดุรามอินทรา จำกัด,P/O : PO2022060006,2323.0,15-06-22,อุปกรณ์-unit,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,69902022,10,6264.0,QT22040016,2323.0,บริษัท กล่องพัสดุรามอินทรา จำกัด,ค่ากล่องไปรษณีย์เบอร์ H 300 ใบ / เทปใส 100 หลา/ ถุงซิป 1 kg ส่งของ9/6/65,2022699,บริษัท กล่องพัสดุรามอินทรา จำกัด,P/O : PO2022060006,2323.0,15-06-22,อุปกรณ์-unit,,,,,,
5100001,ค่าผลิตและค่าอุปกรณ์,66202022,8,10500.0,QT22050060,2360.0,คุณ ปัญญา ธานะเนตร, ค่าผลิตป้ายกองโจร ส่งมอบงาน 3/6/2565,2022662,คุณ ปัญญา ธานะเนตร,WO2022060003,2360.0,15-06-22,ค่าผลิตป้าย,,,,,,
